"DateTime","Pre Open TATAMOTORS","TATAMOTORSEQN"
"2023-01-25 09:40:25",,423
"2023-01-25 09:40:26",,423.05
"2023-01-25 09:40:27",,423.2
"2023-01-25 09:40:28",,423.3
"2023-01-25 09:40:30",,423.1
"2023-01-25 09:40:31",,423.1
"2023-01-25 09:40:32",,423.25
"2023-01-25 09:40:33",,423.1
"2023-01-25 09:40:34",,423.25
"2023-01-25 09:40:35",,423.2
"2023-01-25 09:40:36",,423.1
"2023-01-25 09:40:37",,423.1
"2023-01-25 09:40:39",,423.25
"2023-01-25 09:40:40",,423.2
"2023-01-25 09:40:41",,423.1
"2023-01-25 09:40:42",,423.2
"2023-01-25 09:40:43",,423.25
"2023-01-25 09:40:44",,423.2
"2023-01-25 09:40:45",,423.1
"2023-01-25 09:40:47",,423.3
"2023-01-25 09:40:48",,423.25
"2023-01-25 09:40:49",,423.25
"2023-01-25 09:40:50",,423.1
"2023-01-25 09:40:51",,423.15
"2023-01-25 09:40:52",,423.15
"2023-01-25 09:40:53",,423.15
"2023-01-25 09:40:54",,422.85
"2023-01-25 09:40:55",,422.85
"2023-01-25 09:40:56",,422.85
"2023-01-25 09:40:57",,422.85
"2023-01-25 09:40:58",,422.8
"2023-01-25 09:40:59",,422.9
"2023-01-25 09:41:00",,422.85
"2023-01-25 09:41:02",,422.9
"2023-01-25 09:41:03",,423
"2023-01-25 09:41:04",,423
"2023-01-25 09:41:05",,423
"2023-01-25 09:41:07",,423
"2023-01-25 09:41:08",,423
"2023-01-25 09:41:09",,423.1
"2023-01-25 09:41:10",,423.1
"2023-01-25 09:41:11",,423.1
"2023-01-25 09:41:13",,423.1
"2023-01-25 09:41:14",,423.1
"2023-01-25 09:41:15",,423.2
"2023-01-25 09:41:16",,423.1
"2023-01-25 09:41:17",,423.1
"2023-01-25 09:41:18",,423.1
"2023-01-25 09:41:19",,423.1
"2023-01-25 09:41:20",,423.1
"2023-01-25 09:41:21",,423.1
"2023-01-25 09:41:22",,422.75
"2023-01-25 09:41:23",,422.75
"2023-01-25 09:41:24",,423
"2023-01-25 09:41:25",,422.85
"2023-01-25 09:41:27",,423
"2023-01-25 09:41:29",,423
"2023-01-25 09:41:30",,422.95
"2023-01-25 09:41:31",,423
"2023-01-25 09:41:32",,423.05
"2023-01-25 09:41:33",,423
"2023-01-25 09:41:34",,423
"2023-01-25 09:41:35",,422.95
"2023-01-25 09:41:36",,423.05
"2023-01-25 09:41:37",,422.95
"2023-01-25 09:41:38",,423
"2023-01-25 09:41:40",,422.9
"2023-01-25 09:41:41",,423
"2023-01-25 09:41:42",,423
"2023-01-25 09:41:43",,423
"2023-01-25 09:41:44",,423
"2023-01-25 09:41:45",,423
"2023-01-25 09:41:47",,422.9
"2023-01-25 09:41:48",,423
"2023-01-25 09:41:49",,422.9
"2023-01-25 09:41:50",,422.9
"2023-01-25 09:41:51",,422.9
"2023-01-25 09:41:52",,423
"2023-01-25 09:41:53",,423
"2023-01-25 09:41:55",,422.9
"2023-01-25 09:41:56",,422.9
"2023-01-25 09:41:57",,422.9
"2023-01-25 09:41:58",,422.9
"2023-01-25 09:41:59",,422.9
"2023-01-25 09:42:00",,422.9
"2023-01-25 09:42:01",,422.9
"2023-01-25 09:42:02",,423
"2023-01-25 09:42:03",,423
"2023-01-25 09:42:05",,422.8
"2023-01-25 09:42:06",,422.8
"2023-01-25 09:42:07",,422.8
"2023-01-25 09:42:08",,422.8
"2023-01-25 09:42:09",,422.9
"2023-01-25 09:42:10",,422.8
"2023-01-25 09:42:11",,422.8
"2023-01-25 09:42:12",,422.8
"2023-01-25 09:42:13",,422.75
"2023-01-25 09:42:44",,422.75
"2023-01-25 09:42:45",,422.9
"2023-01-25 09:42:46",,422.9
"2023-01-25 09:42:47",,422.95
"2023-01-25 09:42:48",,422.95
"2023-01-25 09:42:49",,422.95
"2023-01-25 09:42:51",,422.95
"2023-01-25 09:42:52",,422.95
"2023-01-25 09:42:53",,423
"2023-01-25 09:42:54",,423
"2023-01-25 09:42:55",,423.05
"2023-01-25 09:42:56",,423.05
"2023-01-25 09:42:58",,423.05
"2023-01-25 09:42:59",,423
"2023-01-25 09:43:00",,423
"2023-01-25 09:43:01",,423.1
"2023-01-25 09:43:02",,423
"2023-01-25 09:43:03",,423
"2023-01-25 09:43:04",,423.1
"2023-01-25 09:43:05",,423
"2023-01-25 09:43:07",,423.05
"2023-01-25 09:43:08",,423.05
"2023-01-25 09:43:09",,423
"2023-01-25 09:43:10",,423.05
"2023-01-25 09:43:11",,423
"2023-01-25 09:43:13",,423.05
"2023-01-25 09:43:14",,423.05
"2023-01-25 09:43:16",,423.1
"2023-01-25 09:43:17",,423.2
"2023-01-25 09:43:18",,423.2
"2023-01-25 09:43:19",,423.05
"2023-01-25 09:43:20",,423.05
"2023-01-25 09:43:21",,423.2
"2023-01-25 09:43:22",,423.2
"2023-01-25 09:43:23",,423.2
"2023-01-25 09:43:25",,423.2
"2023-01-25 09:43:26",,423.15
"2023-01-25 09:43:28",,423.05
"2023-01-25 09:43:29",,423.05
"2023-01-25 09:43:30",,423.05
"2023-01-25 09:43:31",,423.1
"2023-01-25 09:43:32",,423
"2023-01-25 09:43:33",,423
"2023-01-25 09:43:34",,423
"2023-01-25 09:43:35",,423.1
"2023-01-25 09:43:36",,423
"2023-01-25 09:43:37",,423
"2023-01-25 09:43:38",,423
"2023-01-25 09:43:39",,423
"2023-01-25 09:43:40",,423
"2023-01-25 09:43:41",,423.1
"2023-01-25 09:43:42",,422.9
"2023-01-25 09:43:43",,422.85
"2023-01-25 09:44:15",,423
"2023-01-25 09:44:16",,422.9
"2023-01-25 09:44:17",,422.9
"2023-01-25 09:44:18",,422.9
"2023-01-25 09:44:19",,422.8
"2023-01-25 09:44:21",,422.75
"2023-01-25 09:44:22",,422.9
"2023-01-25 09:44:23",,422.75
"2023-01-25 09:44:24",,422.8
"2023-01-25 09:44:26",,422.9
"2023-01-25 09:44:27",,422.75
"2023-01-25 09:44:28",,422.75
"2023-01-25 09:44:29",,422.8
"2023-01-25 09:44:31",,422.9
"2023-01-25 09:44:32",,422.9
"2023-01-25 09:44:33",,422.8
"2023-01-25 09:44:34",,422.8
"2023-01-25 09:44:35",,422.75
"2023-01-25 09:44:36",,422.8
"2023-01-25 09:44:37",,422.9
"2023-01-25 09:44:38",,422.8
"2023-01-25 09:44:39",,422.8
"2023-01-25 09:44:41",,422.9
"2023-01-25 09:44:42",,422.8
"2023-01-25 09:44:43",,422.9
"2023-01-25 09:44:44",,422.9
"2023-01-25 09:44:45",,422.75
"2023-01-25 09:44:46",,422.8
"2023-01-25 09:44:47",,422.75
"2023-01-25 09:44:48",,422.75
"2023-01-25 09:44:49",,422.75
"2023-01-25 09:44:50",,422.75
"2023-01-25 09:44:51",,422.75
"2023-01-25 09:44:52",,422.7
"2023-01-25 09:44:53",,422.5
"2023-01-25 09:44:54",,422.5
"2023-01-25 09:44:55",,422.45
"2023-01-25 09:44:56",,422.45
"2023-01-25 09:44:57",,422.5
"2023-01-25 09:44:58",,422.55
"2023-01-25 09:44:59",,422.55
"2023-01-25 09:45:00",,422.45
"2023-01-25 09:45:01",,422.45
"2023-01-25 09:45:02",,422.45
"2023-01-25 09:45:03",,422.45
"2023-01-25 09:45:04",,422.45
"2023-01-25 09:45:05",,422.45
"2023-01-25 09:45:06",,422.55
"2023-01-25 09:45:07",,422.5
"2023-01-25 09:45:08",,422.5
"2023-01-25 09:45:09",,422.5
"2023-01-25 09:45:10",,422.55
"2023-01-25 09:45:11",,422.5
"2023-01-25 09:45:12",,422.55
"2023-01-25 09:45:13",,422.75
"2023-01-25 09:45:14",,422.65
"2023-01-25 09:45:15",,422.9
"2023-01-25 09:45:16",,422.8
"2023-01-25 09:45:17",,422.8
"2023-01-25 09:45:18",,422.8
"2023-01-25 09:45:19",,422.8
"2023-01-25 09:45:20",,422.8
"2023-01-25 09:45:21",,422.9
"2023-01-25 09:45:22",,422.8
"2023-01-25 09:45:23",,422.8
"2023-01-25 09:45:24",,422.9
"2023-01-25 09:45:25",,422.7
"2023-01-25 09:45:26",,422.65
"2023-01-25 09:45:27",,422.7
"2023-01-25 09:45:28",,422.75
"2023-01-25 09:45:29",,422.6
"2023-01-25 09:45:30",,422.75
"2023-01-25 09:45:31",,422.75
"2023-01-25 09:45:32",,422.65
"2023-01-25 09:45:33",,422.6
"2023-01-25 09:45:34",,422.7
"2023-01-25 09:45:35",,422.6
"2023-01-25 09:45:36",,422.6
"2023-01-25 09:45:37",,422.6
"2023-01-25 09:45:38",,422.65
"2023-01-25 09:45:39",,422.5
"2023-01-25 09:45:40",,422.5
"2023-01-25 09:45:41",,422.6
"2023-01-25 09:45:42",,422.5
"2023-01-25 09:45:43",,422.5
"2023-01-25 09:45:44",,422.4
"2023-01-25 09:45:45",,422.45
"2023-01-25 09:45:46",,422.4
"2023-01-25 09:45:47",,422.4
"2023-01-25 09:45:48",,422.45
"2023-01-25 09:45:49",,422.35
"2023-01-25 09:45:50",,422.3
"2023-01-25 09:45:51",,422.35
"2023-01-25 09:45:52",,422.35
"2023-01-25 09:45:53",,422.35
"2023-01-25 09:45:54",,422.35
"2023-01-25 09:45:55",,422.35
"2023-01-25 09:45:56",,422.35
"2023-01-25 09:45:57",,422.35
"2023-01-25 09:45:58",,422.35
"2023-01-25 09:45:59",,422.4
"2023-01-25 09:46:00",,422.4
"2023-01-25 09:46:01",,422.35
"2023-01-25 09:46:02",,422.35
"2023-01-25 09:46:03",,422.35
"2023-01-25 09:46:04",,422.45
"2023-01-25 09:46:05",,422.35
"2023-01-25 09:46:06",,422.35
"2023-01-25 09:46:07",,422.45
"2023-01-25 09:46:08",,422.35
"2023-01-25 09:46:09",,422.35
"2023-01-25 09:46:10",,422.35
"2023-01-25 09:46:11",,422.35
"2023-01-25 09:46:12",,422.35
"2023-01-25 09:46:13",,422.35
"2023-01-25 09:46:14",,422.3
"2023-01-25 09:46:15",,422.35
"2023-01-25 09:46:16",,422.45
"2023-01-25 09:46:17",,422.45
"2023-01-25 09:46:18",,422.6
"2023-01-25 09:46:19",,422.8
"2023-01-25 09:46:20",,422.8
"2023-01-25 09:46:21",,422.95
"2023-01-25 09:46:22",,422.95
"2023-01-25 09:46:23",,422.8
"2023-01-25 09:46:24",,422.8
"2023-01-25 09:46:25",,422.8
"2023-01-25 09:46:26",,422.55
"2023-01-25 09:46:27",,422.7
"2023-01-25 09:46:28",,422.5
"2023-01-25 09:46:29",,422.7
"2023-01-25 09:46:30",,422.7
"2023-01-25 09:46:31",,422.55
"2023-01-25 09:46:32",,422.5
"2023-01-25 09:46:33",,422.5
"2023-01-25 09:46:34",,422.55
"2023-01-25 09:46:35",,422.45
"2023-01-25 09:46:36",,422.5
"2023-01-25 09:46:37",,422.55
"2023-01-25 09:46:38",,422.45
"2023-01-25 09:46:39",,422.4
"2023-01-25 09:46:40",,422.15
"2023-01-25 09:46:41",,422.15
"2023-01-25 09:46:42",,422.25
"2023-01-25 09:46:43",,422.25
"2023-01-25 09:46:44",,422.3
"2023-01-25 09:46:45",,422.05
"2023-01-25 09:46:46",,422.2
"2023-01-25 09:46:47",,422.2
"2023-01-25 09:46:48",,422.15
"2023-01-25 09:46:49",,422.2
"2023-01-25 09:46:50",,422.25
"2023-01-25 09:46:51",,422
"2023-01-25 09:46:52",,422.2
"2023-01-25 09:46:53",,422
"2023-01-25 09:46:54",,422.2
"2023-01-25 09:46:55",,422
"2023-01-25 09:46:56",,422
"2023-01-25 09:46:57",,422.15
"2023-01-25 09:46:58",,422.05
"2023-01-25 09:46:59",,422.25
"2023-01-25 09:47:00",,422.1
"2023-01-25 09:47:01",,422.15
"2023-01-25 09:47:02",,422.2
"2023-01-25 09:47:03",,422.35
"2023-01-25 09:47:04",,422.35
"2023-01-25 09:47:05",,422.35
"2023-01-25 09:47:06",,422.15
"2023-01-25 09:47:07",,422.2
"2023-01-25 09:47:08",,422.15
"2023-01-25 09:47:09",,422.2
"2023-01-25 09:47:10",,422.15
"2023-01-25 09:47:11",,422.2
"2023-01-25 09:47:12",,422.15
"2023-01-25 09:47:13",,422.05
"2023-01-25 09:47:14",,422.2
"2023-01-25 09:47:15",,422.2
"2023-01-25 09:47:16",,422.05
"2023-01-25 09:47:17",,422.2
"2023-01-25 09:47:18",,422.05
"2023-01-25 09:47:19",,422.05
"2023-01-25 09:47:20",,422.15
"2023-01-25 09:47:21",,422.05
"2023-01-25 09:47:22",,422.15
"2023-01-25 09:47:23",,422.15
"2023-01-25 09:47:24",,422.05
"2023-01-25 09:47:25",,422.15
"2023-01-25 09:47:26",,422.05
"2023-01-25 09:47:27",,422.05
"2023-01-25 09:47:28",,422.15
"2023-01-25 09:47:29",,422.15
"2023-01-25 09:47:30",,422.05
"2023-01-25 09:47:31",,422.1
"2023-01-25 09:47:32",,422.05
"2023-01-25 09:47:33",,422.1
"2023-01-25 09:47:34",,422.1
"2023-01-25 09:47:35",,422.05
"2023-01-25 09:47:36",,422.15
"2023-01-25 09:47:37",,422.15
"2023-01-25 09:47:38",,422.05
"2023-01-25 09:47:39",,422.1
"2023-01-25 09:47:40",,422.1
"2023-01-25 09:47:41",,422.15
"2023-01-25 09:47:42",,422.1
"2023-01-25 09:47:43",,422.1
"2023-01-25 09:48:14",,422.2
"2023-01-25 09:48:15",,422.2
"2023-01-25 09:48:16",,422.2
"2023-01-25 09:48:17",,422.2
"2023-01-25 09:48:18",,422.2
"2023-01-25 09:48:19",,422.2
"2023-01-25 09:48:20",,422.2
"2023-01-25 09:48:21",,422.3
"2023-01-25 09:48:22",,422.3
"2023-01-25 09:48:23",,422.2
"2023-01-25 09:48:24",,422.2
"2023-01-25 09:48:25",,422.2
"2023-01-25 09:48:26",,422.3
"2023-01-25 09:48:27",,422.3
"2023-01-25 09:48:28",,422.3
"2023-01-25 09:48:29",,422.3
"2023-01-25 09:48:30",,422.35
"2023-01-25 09:48:31",,422.35
"2023-01-25 09:48:32",,422.35
"2023-01-25 09:48:33",,422.45
"2023-01-25 09:48:34",,422.35
"2023-01-25 09:48:35",,422.35
"2023-01-25 09:48:36",,422.35
"2023-01-25 09:48:37",,422.35
"2023-01-25 09:48:38",,422.25
"2023-01-25 09:48:39",,422.25
"2023-01-25 09:48:40",,422.4
"2023-01-25 09:48:41",,422.3
"2023-01-25 09:48:42",,422.3
"2023-01-25 09:48:43",,422.25
"2023-01-25 09:49:14",,422.9
"2023-01-25 09:49:15",,422.9
"2023-01-25 09:49:16",,422.9
"2023-01-25 09:49:17",,422.8
"2023-01-25 09:49:18",,422.8
"2023-01-25 09:49:19",,422.8
"2023-01-25 09:49:20",,422.75
"2023-01-25 09:49:21",,422.8
"2023-01-25 09:49:22",,422.8
"2023-01-25 09:49:23",,422.65
"2023-01-25 09:49:24",,422.75
"2023-01-25 09:49:25",,422.8
"2023-01-25 09:49:26",,422.75
"2023-01-25 09:49:27",,422.75
"2023-01-25 09:49:28",,422.75
"2023-01-25 09:49:29",,422.65
"2023-01-25 09:49:30",,422.7
"2023-01-25 09:49:31",,422.65
"2023-01-25 09:49:32",,422.65
"2023-01-25 09:49:33",,422.65
"2023-01-25 09:49:34",,422.6
"2023-01-25 09:49:35",,422.75
"2023-01-25 09:49:36",,422.6
"2023-01-25 09:49:37",,422.75
"2023-01-25 09:49:38",,422.55
"2023-01-25 09:49:39",,422.55
"2023-01-25 09:49:40",,422.5
"2023-01-25 09:49:41",,422.5
"2023-01-25 09:49:42",,422.65
"2023-01-25 09:49:43",,422.6
"2023-01-25 09:49:44",,422.6
"2023-01-25 09:49:45",,422.55
"2023-01-25 09:49:46",,422.6
"2023-01-25 09:49:47",,422.6
"2023-01-25 09:49:48",,422.6
"2023-01-25 09:49:49",,422.5
"2023-01-25 09:49:50",,422.5
"2023-01-25 09:49:51",,422.3
"2023-01-25 09:49:52",,422.3
"2023-01-25 09:49:53",,422.3
"2023-01-25 09:49:54",,422.5
"2023-01-25 09:49:55",,422.3
"2023-01-25 09:49:56",,422.3
"2023-01-25 09:49:57",,422.5
"2023-01-25 09:49:58",,422.5
"2023-01-25 09:49:59",,422.5
"2023-01-25 09:50:00",,422.4
"2023-01-25 09:50:01",,422.4
"2023-01-25 09:50:02",,422.4
"2023-01-25 09:50:03",,422.4
"2023-01-25 09:50:04",,422.45
"2023-01-25 09:50:05",,422.45
"2023-01-25 09:50:06",,422.4
"2023-01-25 09:50:07",,422.4
"2023-01-25 09:50:08",,422.5
"2023-01-25 09:50:09",,422.5
"2023-01-25 09:50:10",,422.5
"2023-01-25 09:50:11",,422.4
"2023-01-25 09:50:12",,422.4
"2023-01-25 09:50:13",,422.4
"2023-01-25 09:50:14",,422.5
"2023-01-25 09:50:15",,422.5
"2023-01-25 09:50:16",,422.45
"2023-01-25 09:50:17",,422.4
"2023-01-25 09:50:18",,422.4
"2023-01-25 09:50:19",,422.45
"2023-01-25 09:50:20",,422.4
"2023-01-25 09:50:21",,422.4
"2023-01-25 09:50:22",,422.4
"2023-01-25 09:50:23",,422.4
"2023-01-25 09:50:24",,422.4
"2023-01-25 09:50:25",,422.5
"2023-01-25 09:50:26",,422.5
"2023-01-25 09:50:27",,422.5
"2023-01-25 09:50:28",,422.45
"2023-01-25 09:50:29",,422.5
"2023-01-25 09:50:30",,422.45
"2023-01-25 09:50:31",,422.45
"2023-01-25 09:50:32",,422.5
"2023-01-25 09:50:33",,422.45
"2023-01-25 09:50:34",,422.45
"2023-01-25 09:50:35",,422.5
"2023-01-25 09:50:37",,422.45
"2023-01-25 09:50:38",,422.45
"2023-01-25 09:50:39",,422.5
"2023-01-25 09:50:40",,422.5
"2023-01-25 09:50:41",,422.4
"2023-01-25 09:50:42",,422.5
"2023-01-25 09:50:43",,422.5
"2023-01-25 09:50:44",,422.5
"2023-01-25 09:50:45",,422.45
"2023-01-25 09:50:46",,422.5
"2023-01-25 09:50:47",,422.45
"2023-01-25 09:50:48",,422.45
"2023-01-25 09:50:49",,422.45
"2023-01-25 09:50:50",,422.5
"2023-01-25 09:50:51",,422.45
"2023-01-25 09:50:52",,422.5
"2023-01-25 09:50:54",,422.45
"2023-01-25 09:50:55",,422.4
"2023-01-25 09:50:56",,422.45
"2023-01-25 09:50:57",,422.55
"2023-01-25 09:50:58",,422.4
"2023-01-25 09:50:59",,422.5
"2023-01-25 09:51:00",,422.5
"2023-01-25 09:51:01",,422.5
"2023-01-25 09:51:02",,422.5
"2023-01-25 09:51:03",,422.55
"2023-01-25 09:51:05",,422.55
"2023-01-25 09:51:06",,422.65
"2023-01-25 09:51:07",,422.55
"2023-01-25 09:51:08",,422.6
"2023-01-25 09:51:09",,422.6
"2023-01-25 09:51:10",,422.5
"2023-01-25 09:51:11",,422.55
"2023-01-25 09:51:12",,422.5
"2023-01-25 09:51:13",,422.65
"2023-01-25 09:51:14",,422.6
"2023-01-25 09:51:15",,422.55
"2023-01-25 09:51:16",,422.7
"2023-01-25 09:51:17",,422.55
"2023-01-25 09:51:18",,422.55
"2023-01-25 09:51:19",,422.55
"2023-01-25 09:51:21",,422.5
"2023-01-25 09:51:22",,422.65
"2023-01-25 09:51:23",,422.6
"2023-01-25 09:51:24",,422.65
"2023-01-25 09:51:25",,422.55
"2023-01-25 09:51:26",,422.65
"2023-01-25 09:51:27",,422.55
"2023-01-25 09:51:28",,422.7
"2023-01-25 09:51:29",,422.5
"2023-01-25 09:51:30",,422.5
"2023-01-25 09:51:31",,422.7
"2023-01-25 09:51:32",,422.5
"2023-01-25 09:51:33",,422.55
"2023-01-25 09:51:34",,422.65
"2023-01-25 09:51:35",,422.6
"2023-01-25 09:51:36",,422.55
"2023-01-25 09:51:37",,422.65
"2023-01-25 09:51:38",,422.65
"2023-01-25 09:51:39",,422.6
"2023-01-25 09:51:41",,422.6
"2023-01-25 09:51:42",,422.6
"2023-01-25 09:51:43",,422.7
"2023-01-25 09:52:15",,422.45
"2023-01-25 09:52:16",,422.45
"2023-01-25 09:52:17",,422.55
"2023-01-25 09:52:18",,422.55
"2023-01-25 09:52:19",,422.45
"2023-01-25 09:52:20",,422.4
"2023-01-25 09:52:21",,422.35
"2023-01-25 09:52:22",,422.35
"2023-01-25 09:52:23",,422.2
"2023-01-25 09:52:24",,422.2
"2023-01-25 09:52:25",,422.35
"2023-01-25 09:52:26",,422.15
"2023-01-25 09:52:27",,422.15
"2023-01-25 09:52:28",,422.1
"2023-01-25 09:52:29",,422.2
"2023-01-25 09:52:30",,422.1
"2023-01-25 09:52:31",,422.1
"2023-01-25 09:52:32",,422.2
"2023-01-25 09:52:34",,422.05
"2023-01-25 09:52:35",,422.05
"2023-01-25 09:52:36",,422.05
"2023-01-25 09:52:37",,422.05
"2023-01-25 09:52:38",,422.1
"2023-01-25 09:52:39",,422.15
"2023-01-25 09:52:40",,422.15
"2023-01-25 09:52:41",,422.3
"2023-01-25 09:52:42",,422.15
"2023-01-25 09:52:43",,422.15
"2023-01-25 09:52:44",,422.05
"2023-01-25 09:52:45",,422.15
"2023-01-25 09:52:46",,422.15
"2023-01-25 09:52:47",,422.2
"2023-01-25 09:52:48",,422.2
"2023-01-25 09:52:49",,422.15
"2023-01-25 09:52:50",,422.1
"2023-01-25 09:52:51",,422.2
"2023-01-25 09:52:52",,422.05
"2023-01-25 09:52:53",,422.15
"2023-01-25 09:52:54",,422.15
"2023-01-25 09:52:55",,422.2
"2023-01-25 09:52:56",,422.15
"2023-01-25 09:52:57",,422.15
"2023-01-25 09:52:58",,422.15
"2023-01-25 09:52:59",,422.1
"2023-01-25 09:53:00",,422.25
"2023-01-25 09:53:01",,422.15
"2023-01-25 09:53:02",,422.05
"2023-01-25 09:53:03",,422.1
"2023-01-25 09:53:05",,422.1
"2023-01-25 09:53:06",,422.3
"2023-01-25 09:53:07",,422.25
"2023-01-25 09:53:08",,422.25
"2023-01-25 09:53:09",,422.25
"2023-01-25 09:53:10",,422.3
"2023-01-25 09:53:11",,422.2
"2023-01-25 09:53:12",,422.2
"2023-01-25 09:53:14",,422.25
"2023-01-25 09:53:44",,422.75
"2023-01-25 09:53:45",,422.9
"2023-01-25 09:53:46",,422.85
"2023-01-25 09:53:47",,422.85
"2023-01-25 09:53:48",,422.9
"2023-01-25 09:53:49",,422.9
"2023-01-25 09:53:50",,422.9
"2023-01-25 09:53:51",,423
"2023-01-25 09:53:52",,423.05
"2023-01-25 09:53:53",,423.15
"2023-01-25 09:53:54",,423.1
"2023-01-25 09:53:55",,423.2
"2023-01-25 09:53:57",,423.1
"2023-01-25 09:53:59",,423.05
"2023-01-25 09:54:00",,423.05
"2023-01-25 09:54:01",,423
"2023-01-25 09:54:02",,423
"2023-01-25 09:54:03",,423
"2023-01-25 09:54:05",,423
"2023-01-25 09:54:06",,423
"2023-01-25 09:54:07",,422.85
"2023-01-25 09:54:08",,422.95
"2023-01-25 09:54:09",,422.85
"2023-01-25 09:54:10",,422.8
"2023-01-25 09:54:11",,422.8
"2023-01-25 09:54:12",,422.7
"2023-01-25 09:54:13",,422.7
"2023-01-25 09:54:45",,422.1
"2023-01-25 09:54:46",,422.05
"2023-01-25 09:54:47",,422.1
"2023-01-25 09:54:48",,422.1
"2023-01-25 09:54:49",,422.1
"2023-01-25 09:54:50",,422.1
"2023-01-25 09:54:51",,422.2
"2023-01-25 09:54:53",,422.1
"2023-01-25 09:54:54",,422.1
"2023-01-25 09:54:55",,422.1
"2023-01-25 09:54:56",,422.1
"2023-01-25 09:54:57",,422.05
"2023-01-25 09:54:58",,422.15
"2023-01-25 09:55:00",,422.05
"2023-01-25 09:55:01",,422.15
"2023-01-25 09:55:02",,422.05
"2023-01-25 09:55:03",,422.05
"2023-01-25 09:55:04",,422
"2023-01-25 09:55:05",,422
"2023-01-25 09:55:06",,422
"2023-01-25 09:55:08",,422.05
"2023-01-25 09:55:09",,421.85
"2023-01-25 09:55:10",,421.75
"2023-01-25 09:55:11",,421.75
"2023-01-25 09:55:12",,421.95
"2023-01-25 09:55:13",,421.75
"2023-01-25 09:55:44",,421.85
"2023-01-25 09:55:46",,421.9
"2023-01-25 09:55:48",,421.9
"2023-01-25 09:55:49",,421.8
"2023-01-25 09:55:50",,421.85
"2023-01-25 09:55:51",,421.6
"2023-01-25 09:55:52",,421.6
"2023-01-25 09:55:54",,421.5
"2023-01-25 09:55:55",,421.7
"2023-01-25 09:55:56",,421.5
"2023-01-25 09:55:57",,421.5
"2023-01-25 09:55:58",,421.65
"2023-01-25 09:55:59",,421.5
"2023-01-25 09:56:00",,421.55
"2023-01-25 09:56:01",,421.55
"2023-01-25 09:56:02",,421.55
"2023-01-25 09:56:03",,421.55
"2023-01-25 09:56:04",,421.65
"2023-01-25 09:56:05",,421.6
"2023-01-25 09:56:06",,421.6
"2023-01-25 09:56:08",,421.65
"2023-01-25 09:56:09",,421.55
"2023-01-25 09:56:10",,421.45
"2023-01-25 09:56:11",,421.45
"2023-01-25 09:56:12",,421.5
"2023-01-25 09:56:13",,421.5
"2023-01-25 09:56:44",,421.25
"2023-01-25 09:56:45",,421.25
"2023-01-25 09:56:46",,421.25
"2023-01-25 09:56:47",,421.3
"2023-01-25 09:56:48",,421.3
"2023-01-25 09:56:50",,421.3
"2023-01-25 09:56:51",,421.35
"2023-01-25 09:56:52",,421.35
"2023-01-25 09:56:53",,421.35
"2023-01-25 09:56:54",,421.3
"2023-01-25 09:56:55",,421.3
"2023-01-25 09:56:57",,421.3
"2023-01-25 09:56:58",,421.35
"2023-01-25 09:56:59",,421.25
"2023-01-25 09:57:00",,421.25
"2023-01-25 09:57:01",,421.3
"2023-01-25 09:57:02",,421.3
"2023-01-25 09:57:03",,421.2
"2023-01-25 09:57:05",,421.1
"2023-01-25 09:57:06",,421.2
"2023-01-25 09:57:07",,421.3
"2023-01-25 09:57:08",,421.2
"2023-01-25 09:57:09",,421.3
"2023-01-25 09:57:10",,421.25
"2023-01-25 09:57:11",,421.2
"2023-01-25 09:57:12",,421.2
"2023-01-25 09:57:13",,421.2
"2023-01-25 09:57:44",,421.15
"2023-01-25 09:57:46",,421.25
"2023-01-25 09:57:47",,421.15
"2023-01-25 09:57:48",,421.2
"2023-01-25 09:57:49",,421.25
"2023-01-25 09:57:50",,421.15
"2023-01-25 09:57:51",,421.2
"2023-01-25 09:57:52",,421.15
"2023-01-25 09:57:53",,421.15
"2023-01-25 09:57:54",,421.1
"2023-01-25 09:57:55",,421.1
"2023-01-25 09:57:56",,421.1
"2023-01-25 09:57:57",,421.2
"2023-01-25 09:57:58",,421.05
"2023-01-25 09:57:59",,421.05
"2023-01-25 09:58:00",,421.1
"2023-01-25 09:58:01",,421.1
"2023-01-25 09:58:02",,421.1
"2023-01-25 09:58:03",,421.1
"2023-01-25 09:58:05",,421.1
"2023-01-25 09:58:06",,421.05
"2023-01-25 09:58:07",,421.25
"2023-01-25 09:58:08",,421.3
"2023-01-25 09:58:09",,421.45
"2023-01-25 09:58:10",,421.3
"2023-01-25 09:58:11",,421.3
"2023-01-25 09:58:12",,421.3
"2023-01-25 09:58:13",,421.3
"2023-01-25 09:58:45",,421.25
"2023-01-25 09:58:46",,421.3
"2023-01-25 09:58:47",,421.25
"2023-01-25 09:58:48",,421.3
"2023-01-25 09:58:49",,421.35
"2023-01-25 09:58:50",,421.25
"2023-01-25 09:58:51",,421.25
"2023-01-25 09:58:52",,421.25
"2023-01-25 09:58:53",,421.25
"2023-01-25 09:58:55",,421.25
"2023-01-25 09:58:56",,421.3
"2023-01-25 09:58:57",,421.3
"2023-01-25 09:58:58",,421.25
"2023-01-25 09:58:59",,421.3
"2023-01-25 09:59:00",,421.3
"2023-01-25 09:59:01",,421.2
"2023-01-25 09:59:02",,421.35
"2023-01-25 09:59:03",,421.3
"2023-01-25 09:59:04",,421.3
