"DateTime","Pre Open RELIANCE","RELIANCEEQN"
"2023-01-25 10:28:01",,2400
"2023-01-25 10:28:02",,2400.1
"2023-01-25 10:28:03",,2400.05
"2023-01-25 10:28:04",,2400.05
"2023-01-25 10:28:05",,2400.1
"2023-01-25 10:28:06",,2400
"2023-01-25 10:28:07",,2400.1
"2023-01-25 10:28:09",,2400.1
"2023-01-25 10:28:10",,2400.5
"2023-01-25 10:28:11",,2400.1
"2023-01-25 10:28:12",,2400.1
"2023-01-25 10:28:13",,2400.5
"2023-01-25 10:28:45",,2400
"2023-01-25 10:28:46",,2400.05
"2023-01-25 10:28:47",,2400
"2023-01-25 10:28:48",,2400.1
"2023-01-25 10:28:49",,2400
"2023-01-25 10:28:50",,2400.3
"2023-01-25 10:28:52",,2399.8
"2023-01-25 10:28:53",,2399.85
"2023-01-25 10:28:54",,2399.9
"2023-01-25 10:28:55",,2400.05
"2023-01-25 10:28:56",,2400.05
"2023-01-25 10:28:57",,2400
"2023-01-25 10:28:58",,2400
"2023-01-25 10:29:00",,2400
"2023-01-25 10:29:01",,2400
"2023-01-25 10:29:02",,2400.05
"2023-01-25 10:29:03",,2400.05
"2023-01-25 10:29:04",,2400.05
"2023-01-25 10:29:05",,2400.05
"2023-01-25 10:29:06",,2400.25
"2023-01-25 10:29:08",,2400.05
"2023-01-25 10:29:09",,2400.3
"2023-01-25 10:29:10",,2400.05
"2023-01-25 10:29:11",,2400.05
"2023-01-25 10:29:12",,2400.3
"2023-01-25 10:29:13",,2400.05
"2023-01-25 10:29:44",,2400.3
"2023-01-25 10:29:45",,2400
"2023-01-25 10:29:47",,2400
"2023-01-25 10:29:48",,2400.3
"2023-01-25 10:29:49",,2400.3
"2023-01-25 10:29:50",,2400.3
"2023-01-25 10:29:51",,2400.05
"2023-01-25 10:29:52",,2400.05
"2023-01-25 10:29:53",,2400
"2023-01-25 10:29:54",,2400
"2023-01-25 10:29:55",,2400
"2023-01-25 10:29:56",,2400.05
"2023-01-25 10:29:57",,2400.05
"2023-01-25 10:29:58",,2400.05
"2023-01-25 10:29:59",,2400
"2023-01-25 10:30:00",,2400.05
"2023-01-25 10:30:02",,2400.05
"2023-01-25 10:30:03",,2400.05
"2023-01-25 10:30:04",,2400
"2023-01-25 10:30:05",,2400.05
"2023-01-25 10:30:06",,2400.05
"2023-01-25 10:30:07",,2400
"2023-01-25 10:30:08",,2400
"2023-01-25 10:30:09",,2400.05
"2023-01-25 10:30:10",,2400.05
"2023-01-25 10:30:11",,2400
"2023-01-25 10:30:12",,2400.05
"2023-01-25 10:30:13",,2400.05
"2023-01-25 10:30:14",,2400
"2023-01-25 10:30:44",,2400
"2023-01-25 10:30:45",,2400
"2023-01-25 10:30:47",,2400
"2023-01-25 10:30:48",,2400
"2023-01-25 10:30:49",,2400
"2023-01-25 10:30:50",,2400.05
"2023-01-25 10:30:51",,2400
"2023-01-25 10:30:52",,2400
"2023-01-25 10:30:53",,2400
"2023-01-25 10:30:54",,2400
"2023-01-25 10:30:55",,2400
"2023-01-25 10:30:56",,2400.05
"2023-01-25 10:30:57",,2400
"2023-01-25 10:30:58",,2400.05
"2023-01-25 10:30:59",,2400
"2023-01-25 10:31:00",,2400.05
"2023-01-25 10:31:01",,2400.05
"2023-01-25 10:31:02",,2400.25
"2023-01-25 10:31:03",,2400
"2023-01-25 10:31:05",,2400.25
"2023-01-25 10:31:06",,2400.25
"2023-01-25 10:31:07",,2400
"2023-01-25 10:31:08",,2400.05
"2023-01-25 10:31:09",,2400.25
"2023-01-25 10:31:10",,2400
"2023-01-25 10:31:11",,2400.25
"2023-01-25 10:31:12",,2400.05
"2023-01-25 10:31:13",,2400.25
"2023-01-25 10:31:14",,2400.05
"2023-01-25 10:31:15",,2400.05
"2023-01-25 10:31:16",,2400
"2023-01-25 10:31:17",,2400
"2023-01-25 10:31:18",,2400
"2023-01-25 10:31:19",,2400
"2023-01-25 10:31:20",,2400.05
"2023-01-25 10:31:22",,2400.2
"2023-01-25 10:31:23",,2400
"2023-01-25 10:31:24",,2400
"2023-01-25 10:31:25",,2400.05
"2023-01-25 10:31:26",,2400.2
"2023-01-25 10:31:27",,2400.2
"2023-01-25 10:31:28",,2400.1
"2023-01-25 10:31:30",,2400.2
"2023-01-25 10:31:31",,2400.1
"2023-01-25 10:31:32",,2400.1
"2023-01-25 10:31:33",,2400.2
"2023-01-25 10:31:34",,2400.2
"2023-01-25 10:31:35",,2400.2
"2023-01-25 10:31:36",,2400
"2023-01-25 10:31:37",,2400
"2023-01-25 10:31:39",,2400
"2023-01-25 10:31:40",,2400.2
"2023-01-25 10:31:41",,2400.2
"2023-01-25 10:31:42",,2400.05
"2023-01-25 10:31:43",,2400.05
"2023-01-25 10:31:44",,2400.05
"2023-01-25 10:31:45",,2400.05
"2023-01-25 10:31:46",,2400
"2023-01-25 10:31:47",,2400
"2023-01-25 10:31:48",,2400.1
"2023-01-25 10:31:49",,2400
"2023-01-25 10:31:50",,2400.1
"2023-01-25 10:31:51",,2400.25
"2023-01-25 10:31:52",,2400.25
"2023-01-25 10:31:53",,2400.2
"2023-01-25 10:31:54",,2400.25
"2023-01-25 10:31:55",,2400.1
"2023-01-25 10:31:56",,2400.1
"2023-01-25 10:31:57",,2400.1
"2023-01-25 10:31:58",,2400.05
"2023-01-25 10:31:59",,2400
"2023-01-25 10:32:00",,2400
"2023-01-25 10:32:01",,2400
"2023-01-25 10:32:02",,2400.1
"2023-01-25 10:32:04",,2400.1
"2023-01-25 10:32:05",,2400.1
"2023-01-25 10:32:06",,2400.05
"2023-01-25 10:32:07",,2400.1
"2023-01-25 10:32:08",,2400.1
"2023-01-25 10:32:09",,2400.1
"2023-01-25 10:32:10",,2400
"2023-01-25 10:32:11",,2400.05
"2023-01-25 10:32:12",,2400
"2023-01-25 10:32:13",,2400.05
"2023-01-25 10:32:44",,2399.7
"2023-01-25 10:32:45",,2399.6
"2023-01-25 10:32:46",,2399.45
"2023-01-25 10:32:48",,2399.15
"2023-01-25 10:32:49",,2399.15
"2023-01-25 10:32:50",,2399.5
"2023-01-25 10:32:51",,2398.35
"2023-01-25 10:32:52",,2399.4
"2023-01-25 10:32:53",,2399.4
"2023-01-25 10:32:54",,2399.55
"2023-01-25 10:32:55",,2399.55
"2023-01-25 10:32:56",,2399.5
"2023-01-25 10:32:57",,2399.4
"2023-01-25 10:32:58",,2399.6
"2023-01-25 10:32:59",,2398.55
"2023-01-25 10:33:00",,2399.5
"2023-01-25 10:33:01",,2399.5
"2023-01-25 10:33:02",,2399.5
"2023-01-25 10:33:03",,2399.4
"2023-01-25 10:33:04",,2398.55
"2023-01-25 10:33:05",,2399.45
"2023-01-25 10:33:06",,2399.45
"2023-01-25 10:33:07",,2399.4
"2023-01-25 10:33:08",,2399.4
"2023-01-25 10:33:09",,2399.3
"2023-01-25 10:33:10",,2398.8
"2023-01-25 10:33:11",,2398.15
"2023-01-25 10:33:12",,2399.2
"2023-01-25 10:33:14",,2398.1
"2023-01-25 10:33:44",,2398.2
"2023-01-25 10:33:45",,2398.2
"2023-01-25 10:33:47",,2398.2
"2023-01-25 10:33:48",,2398.3
"2023-01-25 10:33:49",,2398.3
"2023-01-25 10:33:50",,2398.3
"2023-01-25 10:33:51",,2398.3
"2023-01-25 10:33:52",,2398.3
"2023-01-25 10:33:53",,2398.5
"2023-01-25 10:33:54",,2398.3
"2023-01-25 10:33:55",,2398.45
"2023-01-25 10:33:56",,2398.3
"2023-01-25 10:33:57",,2398.3
"2023-01-25 10:33:58",,2397.75
"2023-01-25 10:33:59",,2397.5
"2023-01-25 10:34:01",,2397.5
"2023-01-25 10:34:02",,2398
"2023-01-25 10:34:03",,2398
"2023-01-25 10:34:04",,2398.2
"2023-01-25 10:34:05",,2397.95
"2023-01-25 10:34:06",,2397.95
"2023-01-25 10:34:07",,2397.95
"2023-01-25 10:34:08",,2398.05
"2023-01-25 10:34:09",,2397.95
"2023-01-25 10:34:10",,2397.05
"2023-01-25 10:34:11",,2397.85
"2023-01-25 10:34:12",,2397.75
"2023-01-25 10:34:13",,2397.75
"2023-01-25 10:34:14",,2397.25
"2023-01-25 10:34:44",,2397.25
"2023-01-25 10:34:46",,2397.3
"2023-01-25 10:34:47",,2396.4
"2023-01-25 10:34:48",,2397
"2023-01-25 10:34:49",,2396.5
"2023-01-25 10:34:50",,2396.45
"2023-01-25 10:34:51",,2397.4
"2023-01-25 10:34:52",,2397.45
"2023-01-25 10:34:53",,2397.45
"2023-01-25 10:34:54",,2397.5
"2023-01-25 10:34:56",,2397.5
"2023-01-25 10:34:57",,2397.5
"2023-01-25 10:34:58",,2397.3
"2023-01-25 10:34:59",,2397.35
"2023-01-25 10:35:00",,2397
"2023-01-25 10:35:01",,2396.5
"2023-01-25 10:35:02",,2396.5
"2023-01-25 10:35:03",,2396.9
"2023-01-25 10:35:04",,2396.9
"2023-01-25 10:35:05",,2397.45
"2023-01-25 10:35:06",,2397.45
"2023-01-25 10:35:07",,2396.5
"2023-01-25 10:35:08",,2397.5
"2023-01-25 10:35:09",,2397.5
"2023-01-25 10:35:10",,2397.55
"2023-01-25 10:35:11",,2397.6
"2023-01-25 10:35:12",,2397.6
"2023-01-25 10:35:13",,2397.5
"2023-01-25 10:35:14",,2397.5
"2023-01-25 10:35:45",,2397.55
"2023-01-25 10:35:46",,2397.55
"2023-01-25 10:35:47",,2397.5
"2023-01-25 10:35:48",,2397.55
"2023-01-25 10:35:49",,2397.55
"2023-01-25 10:35:50",,2397.5
"2023-01-25 10:35:51",,2397.1
"2023-01-25 10:35:52",,2397.55
"2023-01-25 10:35:53",,2397.55
"2023-01-25 10:35:54",,2397.5
"2023-01-25 10:35:55",,2397.5
"2023-01-25 10:35:56",,2397.5
"2023-01-25 10:35:57",,2398
"2023-01-25 10:35:58",,2398.45
"2023-01-25 10:35:59",,2398.45
"2023-01-25 10:36:01",,2399
"2023-01-25 10:36:02",,2399
"2023-01-25 10:36:03",,2399.05
"2023-01-25 10:36:04",,2399.05
"2023-01-25 10:36:05",,2399.2
"2023-01-25 10:36:06",,2397.7
"2023-01-25 10:36:07",,2398.55
"2023-01-25 10:36:08",,2398.55
"2023-01-25 10:36:09",,2398.6
"2023-01-25 10:36:10",,2398.05
"2023-01-25 10:36:12",,2397.55
"2023-01-25 10:36:13",,2397.65
"2023-01-25 10:36:14",,2397.55
"2023-01-25 10:36:45",,2396.75
"2023-01-25 10:36:46",,2396.35
"2023-01-25 10:36:47",,2396.45
"2023-01-25 10:36:48",,2396.5
"2023-01-25 10:36:49",,2396.5
"2023-01-25 10:36:50",,2396.5
"2023-01-25 10:36:51",,2396.5
"2023-01-25 10:36:52",,2396.5
"2023-01-25 10:36:53",,2396.5
"2023-01-25 10:36:54",,2396.3
"2023-01-25 10:36:55",,2396.45
"2023-01-25 10:36:56",,2396.5
"2023-01-25 10:36:57",,2396.5
"2023-01-25 10:36:58",,2396.5
"2023-01-25 10:36:59",,2396.1
"2023-01-25 10:37:00",,2396.5
"2023-01-25 10:37:01",,2396.35
"2023-01-25 10:37:02",,2396.5
"2023-01-25 10:37:03",,2396.45
"2023-01-25 10:37:04",,2396.9
"2023-01-25 10:37:05",,2396
"2023-01-25 10:37:06",,2396.5
"2023-01-25 10:37:07",,2396.5
"2023-01-25 10:37:08",,2396.5
"2023-01-25 10:37:09",,2396.5
"2023-01-25 10:37:10",,2396.5
"2023-01-25 10:37:11",,2396.55
"2023-01-25 10:37:12",,2396.55
"2023-01-25 10:37:13",,2396.5
"2023-01-25 10:37:14",,2396
"2023-01-25 10:37:15",,2395.95
"2023-01-25 10:37:16",,2396
"2023-01-25 10:37:17",,2396
"2023-01-25 10:37:18",,2396.5
"2023-01-25 10:37:19",,2396.1
"2023-01-25 10:37:20",,2396.35
"2023-01-25 10:37:21",,2396.3
"2023-01-25 10:37:22",,2396.3
"2023-01-25 10:37:23",,2395.15
"2023-01-25 10:37:24",,2395.1
"2023-01-25 10:37:25",,2395.95
"2023-01-25 10:37:26",,2395.95
"2023-01-25 10:37:27",,2396.25
"2023-01-25 10:37:28",,2396.5
"2023-01-25 10:37:29",,2396.25
"2023-01-25 10:37:30",,2396
"2023-01-25 10:37:31",,2396.25
"2023-01-25 10:37:32",,2396.5
"2023-01-25 10:37:33",,2395.55
"2023-01-25 10:37:34",,2396.25
"2023-01-25 10:37:35",,2396.25
"2023-01-25 10:37:36",,2396.25
"2023-01-25 10:37:37",,2396.5
"2023-01-25 10:37:38",,2396.5
"2023-01-25 10:37:39",,2396.5
"2023-01-25 10:37:40",,2396.5
"2023-01-25 10:37:41",,2396.5
"2023-01-25 10:37:42",,2396.5
"2023-01-25 10:37:43",,2396.5
"2023-01-25 10:38:14",,2396
"2023-01-25 10:38:15",,2395.55
"2023-01-25 10:38:16",,2396.4
"2023-01-25 10:38:17",,2396.4
"2023-01-25 10:38:18",,2395.7
"2023-01-25 10:38:19",,2395.6
"2023-01-25 10:38:20",,2396
"2023-01-25 10:38:21",,2396
"2023-01-25 10:38:22",,2396
"2023-01-25 10:38:23",,2396
"2023-01-25 10:38:24",,2395.8
"2023-01-25 10:38:25",,2396.35
"2023-01-25 10:38:26",,2396.4
"2023-01-25 10:38:27",,2396.4
"2023-01-25 10:38:28",,2396.4
"2023-01-25 10:38:29",,2396
"2023-01-25 10:38:30",,2395.8
"2023-01-25 10:38:31",,2396
"2023-01-25 10:38:32",,2395.9
"2023-01-25 10:38:33",,2395.9
"2023-01-25 10:38:34",,2395.9
"2023-01-25 10:38:35",,2396
"2023-01-25 10:38:36",,2396.05
"2023-01-25 10:38:37",,2396.05
"2023-01-25 10:38:38",,2396
"2023-01-25 10:38:39",,2396
"2023-01-25 10:38:40",,2396
"2023-01-25 10:38:41",,2395.85
"2023-01-25 10:38:42",,2396
"2023-01-25 10:38:43",,2396
"2023-01-25 10:39:14",,2396.5
"2023-01-25 10:39:15",,2396.8
"2023-01-25 10:39:16",,2396.55
"2023-01-25 10:39:17",,2396.45
"2023-01-25 10:39:18",,2396.5
"2023-01-25 10:39:19",,2396.35
"2023-01-25 10:39:20",,2396.55
"2023-01-25 10:39:21",,2396.35
"2023-01-25 10:39:22",,2396.35
"2023-01-25 10:39:23",,2396.35
"2023-01-25 10:39:24",,2396.35
"2023-01-25 10:39:25",,2395.85
"2023-01-25 10:39:26",,2396.35
"2023-01-25 10:39:27",,2396.35
"2023-01-25 10:39:28",,2396.35
"2023-01-25 10:39:29",,2395.75
"2023-01-25 10:39:30",,2396
"2023-01-25 10:39:31",,2396.35
"2023-01-25 10:39:32",,2396.35
"2023-01-25 10:39:33",,2396.35
"2023-01-25 10:39:34",,2396.5
"2023-01-25 10:39:35",,2396.05
"2023-01-25 10:39:36",,2396.5
"2023-01-25 10:39:37",,2396.45
"2023-01-25 10:39:38",,2396.35
"2023-01-25 10:39:39",,2396.5
"2023-01-25 10:39:40",,2396.35
"2023-01-25 10:39:41",,2396.5
"2023-01-25 10:39:42",,2396.5
"2023-01-25 10:39:43",,2396.5
"2023-01-25 10:40:14",,2396.3
"2023-01-25 10:40:15",,2396.4
"2023-01-25 10:40:16",,2396.4
"2023-01-25 10:40:17",,2396.5
"2023-01-25 10:40:18",,2396.5
"2023-01-25 10:40:19",,2396.3
"2023-01-25 10:40:20",,2396.5
"2023-01-25 10:40:21",,2396.5
"2023-01-25 10:40:22",,2396.5
"2023-01-25 10:40:23",,2396.5
"2023-01-25 10:40:25",,2396.5
"2023-01-25 10:40:26",,2396.3
"2023-01-25 10:40:27",,2396.5
"2023-01-25 10:40:28",,2396.5
"2023-01-25 10:40:29",,2396.45
"2023-01-25 10:40:30",,2396.4
"2023-01-25 10:40:31",,2396.4
"2023-01-25 10:40:32",,2396.45
"2023-01-25 10:40:33",,2396.45
"2023-01-25 10:40:34",,2395.7
"2023-01-25 10:40:35",,2395.7
"2023-01-25 10:40:36",,2395.7
"2023-01-25 10:40:37",,2396.45
"2023-01-25 10:40:38",,2395.6
"2023-01-25 10:40:39",,2395.65
"2023-01-25 10:40:40",,2396.5
"2023-01-25 10:40:41",,2396.4
"2023-01-25 10:40:42",,2396.4
"2023-01-25 10:40:43",,2396.4
"2023-01-25 10:40:44",,2396.4
"2023-01-25 10:41:14",,2396.5
"2023-01-25 10:41:15",,2396.5
"2023-01-25 10:41:17",,2396.5
"2023-01-25 10:41:18",,2396.3
"2023-01-25 10:41:20",,2396.2
"2023-01-25 10:41:21",,2396.45
"2023-01-25 10:41:22",,2396.45
"2023-01-25 10:41:24",,2396.5
"2023-01-25 10:41:25",,2396.5
"2023-01-25 10:41:26",,2396.5
"2023-01-25 10:41:27",,2396.45
"2023-01-25 10:41:28",,2396.5
"2023-01-25 10:41:30",,2396.2
"2023-01-25 10:41:31",,2396.45
"2023-01-25 10:41:32",,2396.45
"2023-01-25 10:41:33",,2396.5
"2023-01-25 10:41:34",,2396.65
"2023-01-25 10:41:35",,2396.7
"2023-01-25 10:41:36",,2396.65
"2023-01-25 10:41:37",,2396.7
"2023-01-25 10:41:39",,2396.45
"2023-01-25 10:41:40",,2396.45
"2023-01-25 10:41:41",,2396.6
"2023-01-25 10:41:42",,2396.5
"2023-01-25 10:41:43",,2396.5
"2023-01-25 10:42:14",,2397.05
"2023-01-25 10:42:15",,2397
"2023-01-25 10:42:17",,2397.5
"2023-01-25 10:42:18",,2397.95
"2023-01-25 10:42:19",,2397.5
"2023-01-25 10:42:20",,2397.5
"2023-01-25 10:42:21",,2397.5
"2023-01-25 10:42:22",,2397.9
"2023-01-25 10:42:23",,2397.5
"2023-01-25 10:42:24",,2397.5
"2023-01-25 10:42:25",,2397.5
"2023-01-25 10:42:26",,2397.5
"2023-01-25 10:42:27",,2397.5
"2023-01-25 10:42:28",,2397.5
"2023-01-25 10:42:29",,2397
"2023-01-25 10:42:31",,2396.95
"2023-01-25 10:42:32",,2397.3
"2023-01-25 10:42:33",,2397.3
"2023-01-25 10:42:34",,2397.35
"2023-01-25 10:42:35",,2396.55
"2023-01-25 10:42:36",,2397.35
"2023-01-25 10:42:37",,2397.35
"2023-01-25 10:42:38",,2397.35
"2023-01-25 10:42:39",,2396.6
"2023-01-25 10:42:41",,2396.6
"2023-01-25 10:42:42",,2396.6
"2023-01-25 10:42:43",,2396.6
"2023-01-25 10:43:14",,2397.5
"2023-01-25 10:43:16",,2396.75
"2023-01-25 10:43:17",,2396.75
"2023-01-25 10:43:18",,2397.4
"2023-01-25 10:43:19",,2396.55
"2023-01-25 10:43:20",,2397.4
"2023-01-25 10:43:22",,2397.5
"2023-01-25 10:43:23",,2397.5
"2023-01-25 10:43:25",,2397.5
"2023-01-25 10:43:26",,2396.95
"2023-01-25 10:43:27",,2397.5
"2023-01-25 10:43:28",,2397.5
"2023-01-25 10:43:29",,2397.5
"2023-01-25 10:43:30",,2397.5
"2023-01-25 10:43:31",,2397.5
"2023-01-25 10:43:32",,2396.95
"2023-01-25 10:43:33",,2397
"2023-01-25 10:43:34",,2397
"2023-01-25 10:43:35",,2396.5
"2023-01-25 10:43:36",,2396.95
"2023-01-25 10:43:37",,2397
"2023-01-25 10:43:38",,2396.3
"2023-01-25 10:43:39",,2397
"2023-01-25 10:43:40",,2397.4
"2023-01-25 10:43:42",,2397.25
"2023-01-25 10:43:43",,2397.25
"2023-01-25 10:43:44",,2397
"2023-01-25 10:44:14",,2397.5
"2023-01-25 10:44:15",,2397
"2023-01-25 10:44:16",,2397.45
"2023-01-25 10:44:17",,2397.5
"2023-01-25 10:44:18",,2397.5
"2023-01-25 10:44:19",,2397.5
"2023-01-25 10:44:20",,2397
"2023-01-25 10:44:21",,2397.5
"2023-01-25 10:44:22",,2397.5
"2023-01-25 10:44:23",,2397.5
"2023-01-25 10:44:25",,2397.5
"2023-01-25 10:44:26",,2397
"2023-01-25 10:44:27",,2396.9
"2023-01-25 10:44:28",,2397.5
"2023-01-25 10:44:29",,2397.5
"2023-01-25 10:44:30",,2396.9
"2023-01-25 10:44:31",,2397
"2023-01-25 10:44:32",,2397
"2023-01-25 10:44:33",,2397.5
"2023-01-25 10:44:34",,2397.45
"2023-01-25 10:44:35",,2396.95
"2023-01-25 10:44:36",,2396.35
"2023-01-25 10:44:37",,2396.5
"2023-01-25 10:44:38",,2397
"2023-01-25 10:44:39",,2396.2
"2023-01-25 10:44:41",,2397
"2023-01-25 10:44:42",,2397
"2023-01-25 10:44:43",,2396.95
"2023-01-25 10:45:14",,2397
"2023-01-25 10:45:15",,2397
"2023-01-25 10:45:16",,2397.5
"2023-01-25 10:45:17",,2397.5
"2023-01-25 10:45:18",,2397.5
"2023-01-25 10:45:20",,2397.5
"2023-01-25 10:45:21",,2397.5
"2023-01-25 10:45:22",,2397.5
"2023-01-25 10:45:23",,2397
"2023-01-25 10:45:24",,2397
"2023-01-25 10:45:25",,2397.5
"2023-01-25 10:45:26",,2397.5
"2023-01-25 10:45:28",,2397
"2023-01-25 10:45:29",,2397
"2023-01-25 10:45:30",,2397.4
"2023-01-25 10:45:31",,2396.8
"2023-01-25 10:45:32",,2396.8
"2023-01-25 10:45:33",,2396.8
"2023-01-25 10:45:34",,2397.5
"2023-01-25 10:45:35",,2397
"2023-01-25 10:45:36",,2397.5
"2023-01-25 10:45:37",,2397.5
"2023-01-25 10:45:38",,2397.5
"2023-01-25 10:45:39",,2397
"2023-01-25 10:45:40",,2397.05
"2023-01-25 10:45:41",,2397.55
"2023-01-25 10:45:42",,2397.5
"2023-01-25 10:45:44",,2397.5
"2023-01-25 10:46:15",,2396.6
"2023-01-25 10:46:16",,2396.55
"2023-01-25 10:46:17",,2396.55
"2023-01-25 10:46:18",,2396.7
"2023-01-25 10:46:20",,2397
"2023-01-25 10:46:21",,2397.1
"2023-01-25 10:46:22",,2397.05
"2023-01-25 10:46:23",,2397.05
"2023-01-25 10:46:25",,2396.55
"2023-01-25 10:46:26",,2397.2
"2023-01-25 10:46:27",,2397.2
"2023-01-25 10:46:28",,2397.2
"2023-01-25 10:46:29",,2396.6
"2023-01-25 10:46:30",,2396.35
"2023-01-25 10:46:31",,2396.35
"2023-01-25 10:46:33",,2396.05
"2023-01-25 10:46:34",,2396.5
"2023-01-25 10:46:35",,2396.5
"2023-01-25 10:46:36",,2396.5
"2023-01-25 10:46:37",,2396.45
"2023-01-25 10:46:38",,2396.5
"2023-01-25 10:46:39",,2396.5
"2023-01-25 10:46:40",,2396.5
"2023-01-25 10:46:41",,2396.5
"2023-01-25 10:46:43",,2396.5
"2023-01-25 10:46:44",,2396.5
"2023-01-25 10:47:14",,2396.05
"2023-01-25 10:47:15",,2396.05
"2023-01-25 10:47:16",,2396.05
"2023-01-25 10:47:18",,2396.4
"2023-01-25 10:47:19",,2396.05
"2023-01-25 10:47:20",,2396.4
"2023-01-25 10:47:21",,2396.5
"2023-01-25 10:47:22",,2396.5
"2023-01-25 10:47:23",,2396.4
"2023-01-25 10:47:25",,2396.5
"2023-01-25 10:47:26",,2396.5
"2023-01-25 10:47:27",,2396.5
"2023-01-25 10:47:28",,2396.4
"2023-01-25 10:47:29",,2396.4
"2023-01-25 10:47:30",,2396.4
"2023-01-25 10:47:32",,2396.5
"2023-01-25 10:47:33",,2396.5
"2023-01-25 10:47:34",,2396.5
"2023-01-25 10:47:35",,2396
"2023-01-25 10:47:36",,2396.5
"2023-01-25 10:47:38",,2396.5
"2023-01-25 10:47:39",,2396.4
"2023-01-25 10:47:40",,2396.5
"2023-01-25 10:47:41",,2396.5
"2023-01-25 10:47:42",,2396.5
"2023-01-25 10:47:43",,2396.5
"2023-01-25 10:48:14",,2396.05
"2023-01-25 10:48:15",,2396
"2023-01-25 10:48:17",,2396.05
"2023-01-25 10:48:18",,2396.05
"2023-01-25 10:48:19",,2396.05
"2023-01-25 10:48:20",,2396.05
"2023-01-25 10:48:21",,2396
"2023-01-25 10:48:22",,2395.9
"2023-01-25 10:48:23",,2396.5
"2023-01-25 10:48:24",,2395.9
"2023-01-25 10:48:25",,2396.45
"2023-01-25 10:48:26",,2396.45
"2023-01-25 10:48:27",,2396.5
"2023-01-25 10:48:29",,2396.5
"2023-01-25 10:48:30",,2396.05
"2023-01-25 10:48:31",,2396.4
"2023-01-25 10:48:32",,2396.65
"2023-01-25 10:48:33",,2397
"2023-01-25 10:48:34",,2396.65
"2023-01-25 10:48:35",,2395.95
"2023-01-25 10:48:37",,2396.85
"2023-01-25 10:48:38",,2397.3
"2023-01-25 10:48:39",,2397.55
"2023-01-25 10:48:40",,2397.3
"2023-01-25 10:48:41",,2396
"2023-01-25 10:48:42",,2397.3
"2023-01-25 10:48:43",,2397.65
"2023-01-25 10:48:45",,2397.55
"2023-01-25 10:48:46",,2397.65
"2023-01-25 10:48:47",,2397.65
"2023-01-25 10:48:48",,2397.55
"2023-01-25 10:48:49",,2397.55
"2023-01-25 10:48:50",,2397.55
"2023-01-25 10:48:51",,2397.85
"2023-01-25 10:48:52",,2397.8
"2023-01-25 10:48:54",,2396.7
"2023-01-25 10:48:55",,2397.6
"2023-01-25 10:48:56",,2397.6
"2023-01-25 10:48:57",,2397.55
"2023-01-25 10:48:58",,2397.55
"2023-01-25 10:48:59",,2397
"2023-01-25 10:49:00",,2396.4
"2023-01-25 10:49:02",,2396.3
"2023-01-25 10:49:03",,2396.3
"2023-01-25 10:49:04",,2396.4
"2023-01-25 10:49:05",,2396.4
"2023-01-25 10:49:06",,2396.4
"2023-01-25 10:49:08",,2397
"2023-01-25 10:49:09",,2397
"2023-01-25 10:49:10",,2397
"2023-01-25 10:49:11",,2396.85
"2023-01-25 10:49:12",,2396.85
"2023-01-25 10:49:14",,2396.4
"2023-01-25 10:49:45",,2396
"2023-01-25 10:49:46",,2395.8
"2023-01-25 10:49:48",,2396
"2023-01-25 10:49:49",,2396.3
"2023-01-25 10:49:50",,2396
"2023-01-25 10:49:51",,2395.95
"2023-01-25 10:49:52",,2396
"2023-01-25 10:49:53",,2396
"2023-01-25 10:49:54",,2395.8
"2023-01-25 10:49:55",,2396
"2023-01-25 10:49:56",,2395.8
"2023-01-25 10:49:57",,2395.65
"2023-01-25 10:49:59",,2395.8
"2023-01-25 10:50:00",,2395.65
"2023-01-25 10:50:01",,2395.65
"2023-01-25 10:50:02",,2395.75
"2023-01-25 10:50:03",,2395.8
"2023-01-25 10:50:04",,2395.8
"2023-01-25 10:50:05",,2395.8
"2023-01-25 10:50:06",,2395.95
"2023-01-25 10:50:07",,2395.85
"2023-01-25 10:50:09",,2395.7
"2023-01-25 10:50:10",,2395.7
"2023-01-25 10:50:11",,2395.75
"2023-01-25 10:50:12",,2395.75
"2023-01-25 10:50:13",,2395.95
"2023-01-25 10:50:45",,2395.7
"2023-01-25 10:50:46",,2395.55
"2023-01-25 10:50:48",,2395.8
"2023-01-25 10:50:49",,2395.8
"2023-01-25 10:50:50",,2395.65
"2023-01-25 10:50:51",,2395.65
"2023-01-25 10:50:52",,2395.4
"2023-01-25 10:50:53",,2396
"2023-01-25 10:50:54",,2395.8
"2023-01-25 10:50:55",,2395.8
"2023-01-25 10:50:56",,2396
"2023-01-25 10:50:57",,2396
"2023-01-25 10:50:58",,2396
"2023-01-25 10:50:59",,2395.7
"2023-01-25 10:51:00",,2396
"2023-01-25 10:51:02",,2395.85
"2023-01-25 10:51:03",,2396
"2023-01-25 10:51:04",,2396
"2023-01-25 10:51:05",,2395.8
"2023-01-25 10:51:06",,2395.8
"2023-01-25 10:51:07",,2395.8
"2023-01-25 10:51:08",,2395.8
"2023-01-25 10:51:09",,2395.8
"2023-01-25 10:51:10",,2395.8
"2023-01-25 10:51:11",,2395.85
"2023-01-25 10:51:12",,2395.85
"2023-01-25 10:51:14",,2395.85
"2023-01-25 10:51:44",,2396
"2023-01-25 10:51:46",,2395.5
"2023-01-25 10:51:47",,2395.5
