DateTime,TATAMOTORSEQN
12-01-2023 09:16,419.1
12-01-2023 09:16,419.05
12-01-2023 09:16,419.2
12-01-2023 09:16,419.3
12-01-2023 09:16,419.3
12-01-2023 09:16,419.45
12-01-2023 09:16,419.2
12-01-2023 09:16,419.15
12-01-2023 09:16,419.4
12-01-2023 09:16,419.4
12-01-2023 09:16,419.2
12-01-2023 09:16,419.25
12-01-2023 09:16,419.4
12-01-2023 09:16,419.3
12-01-2023 09:16,419.4
12-01-2023 09:16,419.3
12-01-2023 09:16,419.4
12-01-2023 09:16,419.35
12-01-2023 09:16,419.2
12-01-2023 09:16,419.2
12-01-2023 09:16,419.2
12-01-2023 09:16,419.25
12-01-2023 09:16,419.2
12-01-2023 09:16,419.2
12-01-2023 09:16,419.3
12-01-2023 09:16,419.25
12-01-2023 09:16,419.3
12-01-2023 09:16,419.25
12-01-2023 09:16,419.3
12-01-2023 09:16,419.3
12-01-2023 09:16,419.3
12-01-2023 09:16,419.25
12-01-2023 09:16,419.4
12-01-2023 09:16,419.3
12-01-2023 09:16,419.15
12-01-2023 09:17,419.25
12-01-2023 09:17,419.1
12-01-2023 09:17,419.2
12-01-2023 09:17,419.2
12-01-2023 09:17,419.15
12-01-2023 09:17,419.2
12-01-2023 09:17,418.7
12-01-2023 09:17,418.95
12-01-2023 09:17,419.1
12-01-2023 09:17,418.75
12-01-2023 09:17,419
12-01-2023 09:17,418.75
12-01-2023 09:17,418.8
12-01-2023 09:17,418.9
12-01-2023 09:17,418.8
12-01-2023 09:17,418.65
12-01-2023 09:17,418.7
12-01-2023 09:17,418.9
12-01-2023 09:17,418.7
12-01-2023 09:17,418.8
12-01-2023 09:17,418.65
12-01-2023 09:17,418.9
12-01-2023 09:17,418.8
12-01-2023 09:17,418.95
12-01-2023 09:17,418.8
12-01-2023 09:17,418.95
12-01-2023 09:17,419
12-01-2023 09:17,419.2
12-01-2023 09:17,419.15
12-01-2023 09:17,418.95
12-01-2023 09:17,419
12-01-2023 09:17,419.15
12-01-2023 09:17,419
12-01-2023 09:17,419
12-01-2023 09:17,418.95
12-01-2023 09:17,418.95
12-01-2023 09:17,418.9
12-01-2023 09:17,418.9
12-01-2023 09:17,418.9
12-01-2023 09:17,418.8
12-01-2023 09:17,418.9
12-01-2023 09:17,418.8
12-01-2023 09:17,418.8
12-01-2023 09:17,418.9
12-01-2023 09:17,418.85
12-01-2023 09:17,418.9
12-01-2023 09:17,418.95
12-01-2023 09:17,418.9
12-01-2023 09:17,418.9
12-01-2023 09:17,418.95
12-01-2023 09:17,419.1
12-01-2023 09:17,419
12-01-2023 09:17,419.25
12-01-2023 09:17,419.1
12-01-2023 09:18,419.1
12-01-2023 09:18,419.3
12-01-2023 09:18,419.3
12-01-2023 09:18,419.2
12-01-2023 09:18,419.45
12-01-2023 09:18,419.6
12-01-2023 09:18,419.75
12-01-2023 09:18,419.45
12-01-2023 09:18,419.65
12-01-2023 09:18,419.6
12-01-2023 09:18,419.45
12-01-2023 09:18,419.55
12-01-2023 09:18,419.45
12-01-2023 09:18,419.45
12-01-2023 09:18,419.5
12-01-2023 09:18,419.5
12-01-2023 09:18,419.45
12-01-2023 09:18,419.35
12-01-2023 09:18,419.45
12-01-2023 09:18,419.5
12-01-2023 09:18,419.55
12-01-2023 09:18,419.6
12-01-2023 09:18,419.6
12-01-2023 09:18,419.55
12-01-2023 09:18,419.55
12-01-2023 09:18,419.7
12-01-2023 09:19,419.7
12-01-2023 09:19,419.8
12-01-2023 09:19,419.8
12-01-2023 09:19,419.9
12-01-2023 09:19,419.8
12-01-2023 09:19,419.95
12-01-2023 09:19,419.8
12-01-2023 09:19,419.75
12-01-2023 09:19,419.9
12-01-2023 09:19,419.6
12-01-2023 09:19,419.8
12-01-2023 09:19,419.85
12-01-2023 09:19,419.7
12-01-2023 09:19,419.7
12-01-2023 09:19,419.9
12-01-2023 09:19,419.85
12-01-2023 09:19,419.85
12-01-2023 09:19,419.8
12-01-2023 09:19,419.8
12-01-2023 09:19,419.9
